username,gender,state,user_agent_string,variation
xtyler,M,CA,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1)",control
cstephenson,F,OH,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_3 rv:3.0; ast-ES) AppleWebKit/531.21.1 (KHTML, like Gecko) Version/5.1 Safari/531.21.1",variation
craigrussell,F,NH,"Mozilla/5.0 (Windows NT 5.2; nn-NO; rv:1.9.1.20) Gecko/2014-08-30 10:09:45 Firefox/3.8",control
owensmatthew,F,RI,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8 rv:4.0; or-IN) AppleWebKit/532.49.1 (KHTML, like Gecko) Version/5.0 Safari/532.49.1",variation
markboyle,F,NJ,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0)",variation
holmesstephanie,M,MT,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2012-11-13 11:04:30 Firefox/9.0",variation
langchristopher,M,TX,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1)",control
zmayo,F,NH,"Opera/8.15.(Windows 95; es-PR) Presto/2.9.164 Version/10.00",variation
woodardchristopher,M,VT,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.11.3 (KHTML, like Gecko) Version/4.0.2 Safari/532.11.3",control
suzanne15,M,AZ,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5362 (KHTML, like Gecko) Chrome/48.0.818.0 Safari/5362",variation
barbara43,F,SD,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.38.2 (KHTML, like Gecko) Version/5.0 Safari/531.38.2",control
amy63,F,UT,"Opera/8.91.(X11; Linux i686; gu-IN) Presto/2.9.162 Version/11.00",control
tcarey,F,NM,"Mozilla/5.0 (Windows NT 5.2; bhb-IN; rv:1.9.1.20) Gecko/2016-02-23 07:35:06 Firefox/3.8",control
stephanie02,F,IL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/5322 (KHTML, like Gecko) Chrome/26.0.841.0 Safari/5322",control
wendyblankenship,F,WV,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5350 (KHTML, like Gecko) Chrome/26.0.897.0 Safari/5350",variation
vstokes,F,VA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5361 (KHTML, like Gecko) Chrome/46.0.869.0 Safari/5361",variation
gregorynorton,F,DE,"Opera/9.32.(X11; Linux x86_64; bhb-IN) Presto/2.9.179 Version/12.00",variation
denisepowell,F,TX,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0)",control
emily97,F,MT,"Opera/9.86.(X11; Linux x86_64; wal-ET) Presto/2.9.186 Version/12.00",variation
nancywhite,M,IA,"Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.1)",control
jjames,F,OR,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/5362 (KHTML, like Gecko) Chrome/27.0.898.0 Safari/5362",control
tcraig,M,NH,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9) AppleWebKit/5310 (KHTML, like Gecko) Chrome/39.0.847.0 Safari/5310",variation
pcook,M,NY,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.0)",variation
sabrina07,M,TX,"Opera/9.36.(X11; Linux i686; the-NP) Presto/2.9.175 Version/12.00",control
alejandroanderson,F,NC,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9 rv:6.0; yue-HK) AppleWebKit/531.11.1 (KHTML, like Gecko) Version/5.0.5 Safari/531.11.1",variation
allison54,M,OH,"Mozilla/5.0 (Windows NT 5.0; my-MM; rv:1.9.0.20) Gecko/2011-11-06 17:02:07 Firefox/3.6.3",variation
joy13,F,PA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5331 (KHTML, like Gecko) Chrome/25.0.854.0 Safari/5331",control
stephaniemcbride,F,UT,"Opera/9.99.(X11; Linux x86_64; an-ES) Presto/2.9.172 Version/10.00",variation
linda07,M,CA,"Opera/8.35.(X11; Linux i686; xh-ZA) Presto/2.9.182 Version/11.00",variation
anthonyvalenzuela,M,PA,"Opera/8.15.(Windows NT 6.2; sw-TZ) Presto/2.9.160 Version/11.00",control
donaldorozco,M,IA,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2017-02-21 04:43:53 Firefox/3.8",variation
steventurner,F,DC,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7 rv:6.0; fi-FI) AppleWebKit/535.29.2 (KHTML, like Gecko) Version/4.1 Safari/535.29.2",control
sdaniels,F,WI,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/5351 (KHTML, like Gecko) Chrome/50.0.841.0 Safari/5351",control
salinasariana,F,WA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; kk-KZ) AppleWebKit/534.46.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.46.1",variation
hmartinez,M,OK,"Opera/8.92.(Windows NT 6.2; nhn-MX) Presto/2.9.177 Version/12.00",control
greenlauren,F,AR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9 rv:6.0; ia-FR) AppleWebKit/532.16.7 (KHTML, like Gecko) Version/5.0.1 Safari/532.16.7",variation
mendozamichael,M,MO,"Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2017-09-20 13:58:11 Firefox/3.8",variation
laura76,F,ME,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/5362 (KHTML, like Gecko) Chrome/32.0.854.0 Safari/5362",variation
ivan27,F,OH,"Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2012-12-07 03:18:27 Firefox/3.6.10",control
josephmolly,F,TN,"Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1)",control
beckeric,M,ID,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5 rv:3.0; km-KH) AppleWebKit/531.40.2 (KHTML, like Gecko) Version/4.0.3 Safari/531.40.2",control
orobbins,F,NH,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9 rv:3.0; fo-FO) AppleWebKit/534.42.2 (KHTML, like Gecko) Version/4.1 Safari/534.42.2",control
hunter59,F,CA,"Opera/8.37.(X11; Linux i686; st-ZA) Presto/2.9.179 Version/11.00",control
grant20,F,TN,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_4) AppleWebKit/5321 (KHTML, like Gecko) Chrome/50.0.835.0 Safari/5321",variation
stephen55,F,MD,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1)",control
hbarnes,M,PA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; oc-FR) AppleWebKit/532.20.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.20.3",variation
adamssandra,M,AR,"Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2016-06-11 19:20:43 Firefox/3.6.19",control
hutchinsonpatricia,F,AR,"Opera/8.37.(Windows NT 6.0; mr-IN) Presto/2.9.185 Version/11.00",control
smithaaron,F,CT,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_3) AppleWebKit/5312 (KHTML, like Gecko) Chrome/46.0.895.0 Safari/5312",control
banderson,F,GA,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.0)",control
kimberly50,F,NH,"Opera/8.86.(Windows NT 5.01; gl-ES) Presto/2.9.189 Version/11.00",control
christopherbrown,M,NE,"Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0)",variation
kingbradley,F,IN,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5360 (KHTML, like Gecko) Chrome/48.0.841.0 Safari/5360",variation
igregory,F,MT,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5; rv:1.9.4.20) Gecko/2012-11-15 23:01:23 Firefox/3.8",control
ewashington,M,RI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5331 (KHTML, like Gecko) Chrome/47.0.850.0 Safari/5331",variation
matthewlowe,M,AZ,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_6 rv:3.0; st-ZA) AppleWebKit/532.35.3 (KHTML, like Gecko) Version/4.1 Safari/532.35.3",control
raychristopher,F,NH,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2014-10-02 23:30:08 Firefox/3.8",variation
codyvang,M,PA,"Mozilla/5.0 (Windows CE) AppleWebKit/5310 (KHTML, like Gecko) Chrome/25.0.822.0 Safari/5310",variation
mwarren,F,VA,"Opera/9.51.(X11; Linux x86_64; bs-BA) Presto/2.9.166 Version/11.00",control
philip77,M,WY,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7; rv:1.9.5.20) Gecko/2016-09-22 00:27:28 Firefox/3.6.10",variation
williamsondeborah,F,ND,"Opera/8.38.(Windows 98; Win 9x 4.90; bg-BG) Presto/2.9.177 Version/11.00",variation
john68,F,NE,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5362 (KHTML, like Gecko) Chrome/24.0.872.0 Safari/5362",control
robertrodriguez,F,NJ,"Opera/9.60.(X11; Linux i686; csb-PL) Presto/2.9.171 Version/12.00",control
gary46,M,SC,"Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0)",variation
andrearivera,F,MS,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; mn-MN) AppleWebKit/531.15.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.15.5",variation
christina41,F,AK,"Opera/9.77.(Windows NT 6.1; kw-GB) Presto/2.9.164 Version/11.00",variation
eroberson,F,MA,"Opera/9.91.(Windows NT 5.2; wae-CH) Presto/2.9.161 Version/10.00",variation
dleach,F,OH,"Opera/9.91.(Windows CE; ps-AF) Presto/2.9.187 Version/11.00",variation
timothy56,F,NH,"Mozilla/5.0 (Windows NT 5.0; ts-ZA; rv:1.9.2.20) Gecko/2013-04-14 18:41:11 Firefox/3.6.5",variation
monica20,F,IL,"Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2012-05-30 06:42:40 Firefox/3.8",variation
paulbarron,M,HI,"Opera/8.23.(X11; Linux i686; iu-CA) Presto/2.9.160 Version/11.00",variation
erikabarker,F,OR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; se-NO) AppleWebKit/531.41.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.41.3",control
brandon67,M,ID,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; om-ET) AppleWebKit/533.47.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.47.5",control
amandahouse,M,OH,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_1; rv:1.9.6.20) Gecko/2014-03-29 02:51:46 Firefox/3.8",variation
ymcdowell,F,AL,"Mozilla/5.0 (Windows NT 5.01; hsb-DE; rv:1.9.0.20) Gecko/2013-07-05 10:34:43 Firefox/8.0",control
asmith,F,NH,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5351 (KHTML, like Gecko) Chrome/40.0.846.0 Safari/5351",variation
gthomas,M,NM,"Opera/8.10.(Windows NT 5.0; vi-VN) Presto/2.9.183 Version/11.00",control
flowersmonica,M,DC,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/5331 (KHTML, like Gecko) Chrome/31.0.831.0 Safari/5331",variation
tonyahernandez,M,ND,"Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.0)",control
patricia97,M,SC,"Opera/9.43.(Windows NT 6.0; fo-FO) Presto/2.9.179 Version/10.00",variation
rileybrad,F,TN,"Opera/9.61.(X11; Linux x86_64; bhb-IN) Presto/2.9.180 Version/11.00",variation
angela97,M,FL,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1)",control
mejiajoseph,M,NE,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; lzh-TW) AppleWebKit/533.12.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.12.2",control
cbenson,M,MI,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/5350 (KHTML, like Gecko) Chrome/17.0.801.0 Safari/5350",control
jessicaknight,F,IL,"Mozilla/5.0 (Windows NT 6.0; gd-GB; rv:1.9.1.20) Gecko/2018-06-09 14:35:13 Firefox/3.8",control
castillolisa,F,SD,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2) AppleWebKit/5321 (KHTML, like Gecko) Chrome/35.0.864.0 Safari/5321",variation
samanthatyler,F,IN,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.1)",variation
wbennett,M,TN,"Opera/9.79.(X11; Linux i686; cmn-TW) Presto/2.9.167 Version/12.00",variation
lgarcia,F,OR,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5322 (KHTML, like Gecko) Chrome/19.0.855.0 Safari/5322",variation
warmstrong,F,VA,"Opera/8.88.(X11; Linux x86_64; hne-IN) Presto/2.9.160 Version/11.00",control
david44,F,SD,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.1)",control
edwardsmith,F,IN,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/5322 (KHTML, like Gecko) Chrome/35.0.853.0 Safari/5322",control
allendaniel,F,MS,"Mozilla/5.0 (Windows 95) AppleWebKit/5350 (KHTML, like Gecko) Chrome/47.0.875.0 Safari/5350",variation
christy68,M,PA,"Opera/9.91.(X11; Linux x86_64; ug-CN) Presto/2.9.190 Version/10.00",control
billy80,M,NH,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_7 rv:6.0; ca-FR) AppleWebKit/534.36.5 (KHTML, like Gecko) Version/5.0.2 Safari/534.36.5",variation
michaelrich,M,NM,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/5311 (KHTML, like Gecko) Chrome/23.0.826.0 Safari/5311",variation
briggsvalerie,F,MD,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1)",variation
brookemiddleton,M,GA,"Opera/9.48.(X11; Linux x86_64; lv-LV) Presto/2.9.176 Version/12.00",control
joshua67,F,VA,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.1)",variation
ychandler,M,NC,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.22.6 (KHTML, like Gecko) Version/4.0 Safari/532.22.6",control
welchrachel,M,CO,"Opera/9.65.(X11; Linux x86_64; br-FR) Presto/2.9.160 Version/10.00",variation
xwoods,M,MO,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/5362 (KHTML, like Gecko) Chrome/42.0.831.0 Safari/5362",variation
jonblack,M,ID,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2017-04-13 12:29:32 Firefox/10.0",variation
yangangela,F,NE,"Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2017-04-08 22:54:28 Firefox/3.8",control
fowlerscott,F,WY,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8) AppleWebKit/5341 (KHTML, like Gecko) Chrome/46.0.802.0 Safari/5341",variation
wbrown,F,AK,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5) AppleWebKit/5331 (KHTML, like Gecko) Chrome/61.0.896.0 Safari/5331",variation
johnsondavid,M,CT,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.1)",variation
rpatel,F,RI,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4 rv:3.0; lo-LA) AppleWebKit/535.44.6 (KHTML, like Gecko) Version/4.0 Safari/535.44.6",control
makaylamoore,F,MN,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.22.2 (KHTML, like Gecko) Version/4.0.5 Safari/533.22.2",variation
chaneycraig,F,NE,"Opera/8.62.(Windows NT 6.2; unm-US) Presto/2.9.180 Version/12.00",control
patricia00,F,VT,"Opera/8.16.(Windows CE; sat-IN) Presto/2.9.180 Version/12.00",variation
simmonslisa,F,MI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; it-IT) AppleWebKit/532.24.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.24.7",control
xthompson,F,ME,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ms-MY) AppleWebKit/533.33.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.33.1",variation
tmoore,F,AZ,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.1)",control
zachary21,M,KS,"Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0)",variation
rosborn,F,ND,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5332 (KHTML, like Gecko) Chrome/54.0.829.0 Safari/5332",variation
ireilly,F,IL,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.21.1 (KHTML, like Gecko) Version/5.0 Safari/532.21.1",variation
kmurillo,M,NV,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7 rv:4.0; et-EE) AppleWebKit/535.3.4 (KHTML, like Gecko) Version/5.1 Safari/535.3.4",variation
marytaylor,M,WI,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/5360 (KHTML, like Gecko) Chrome/34.0.861.0 Safari/5360",control
markmitchell,F,OR,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1) AppleWebKit/5331 (KHTML, like Gecko) Chrome/30.0.861.0 Safari/5331",variation
tevans,F,MA,"Opera/9.77.(X11; Linux x86_64; gd-GB) Presto/2.9.185 Version/12.00",control
ypatterson,F,HI,"Opera/9.87.(X11; Linux i686; ff-SN) Presto/2.9.181 Version/12.00",control
andrew28,F,CO,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5; rv:1.9.2.20) Gecko/2018-09-20 23:01:24 Firefox/3.8",control
aprilshaw,M,AL,"Mozilla/5.0 (Windows 95; et-EE; rv:1.9.1.20) Gecko/2014-11-05 04:25:50 Firefox/13.0",control
sophiarogers,F,PA,"Mozilla/5.0 (Windows NT 5.2; be-BY; rv:1.9.1.20) Gecko/2017-04-15 08:52:54 Firefox/3.6.15",control
stephanietorres,M,NV,"Opera/9.50.(Windows 95; ss-ZA) Presto/2.9.171 Version/10.00",control
goodkimberly,M,MI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5351 (KHTML, like Gecko) Chrome/17.0.869.0 Safari/5351",control
zparks,F,HI,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/5340 (KHTML, like Gecko) Chrome/47.0.808.0 Safari/5340",control
ralph62,F,IL,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0)",variation
andreasmith,F,ME,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1)",variation
ariastrevor,F,MN,"Mozilla/5.0 (Windows 95) AppleWebKit/5311 (KHTML, like Gecko) Chrome/23.0.841.0 Safari/5311",control
theresa56,F,MN,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.1)",variation
pereztony,M,VT,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_6; rv:1.9.5.20) Gecko/2015-07-01 05:36:10 Firefox/3.6.2",control
monica91,M,MN,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_3 rv:2.0; sd-IN) AppleWebKit/531.38.1 (KHTML, like Gecko) Version/4.0 Safari/531.38.1",variation
thompsonjennifer,F,CT,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5342 (KHTML, like Gecko) Chrome/28.0.819.0 Safari/5342",variation
jeffrey94,M,ND,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; cmn-TW) AppleWebKit/532.18.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.18.6",control
andreamorgan,M,NY,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1)",variation
frivera,F,TX,"Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1)",variation
pamelawest,F,VA,"Opera/9.91.(Windows NT 4.0; hy-AM) Presto/2.9.176 Version/11.00",variation
jenniferhawkins,M,AL,"Opera/8.68.(Windows NT 5.01; mk-MK) Presto/2.9.172 Version/11.00",control
jmelton,M,TN,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_2 rv:6.0; li-NL) AppleWebKit/533.23.6 (KHTML, like Gecko) Version/5.0.2 Safari/533.23.6",variation
kthompson,F,KY,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5351 (KHTML, like Gecko) Chrome/61.0.871.0 Safari/5351",control
oliverchristina,M,MO,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.1)",variation
gmeyer,F,WY,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5312 (KHTML, like Gecko) Chrome/33.0.808.0 Safari/5312",control
camachokevin,M,VA,"Opera/9.27.(Windows NT 5.2; mk-MK) Presto/2.9.176 Version/12.00",control
delgadojennifer,F,AK,"Mozilla/5.0 (Windows NT 5.2; oc-FR; rv:1.9.1.20) Gecko/2018-11-04 06:09:38 Firefox/3.8",variation
haroldwashington,M,SC,"Opera/8.65.(X11; Linux i686; uk-UA) Presto/2.9.174 Version/11.00",control
pthomas,M,IL,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5341 (KHTML, like Gecko) Chrome/53.0.843.0 Safari/5341",variation
mosleyemily,F,OK,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/5331 (KHTML, like Gecko) Chrome/58.0.859.0 Safari/5331",control
plopez,M,FL,"Mozilla/5.0 (Windows 98) AppleWebKit/5311 (KHTML, like Gecko) Chrome/43.0.808.0 Safari/5311",control
emilyli,M,IN,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; iu-CA) AppleWebKit/534.8.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.8.4",variation
andrewrobinson,F,OK,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9) AppleWebKit/5360 (KHTML, like Gecko) Chrome/48.0.826.0 Safari/5360",control
zherman,M,OK,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/5340 (KHTML, like Gecko) Chrome/41.0.851.0 Safari/5340",control
jessica54,F,IA,"Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.0)",variation
zmathis,M,SC,"Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1)",variation
vhood,F,IA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_2) AppleWebKit/5352 (KHTML, like Gecko) Chrome/14.0.812.0 Safari/5352",variation
torresjacob,M,KS,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5 rv:2.0; lv-LV) AppleWebKit/534.35.4 (KHTML, like Gecko) Version/4.0 Safari/534.35.4",variation
nicholasreeves,M,KY,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5350 (KHTML, like Gecko) Chrome/52.0.848.0 Safari/5350",variation
donald01,F,DC,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.38.2 (KHTML, like Gecko) Version/4.0.1 Safari/535.38.2",variation
jasonchandler,F,WY,"Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0)",variation
paynelindsey,F,SD,"Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0)",variation
xperkins,M,AL,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_9; rv:1.9.6.20) Gecko/2017-04-27 20:09:13 Firefox/10.0",control
hayeschristopher,M,SC,"Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0)",variation
sarah51,F,AZ,"Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2017-04-05 05:13:00 Firefox/3.6.8",control
molinachristopher,F,DC,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_4 rv:5.0; tr-CY) AppleWebKit/533.31.4 (KHTML, like Gecko) Version/5.1 Safari/533.31.4",control
william54,F,DE,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.39.3 (KHTML, like Gecko) Version/5.0 Safari/533.39.3",control
tonymorris,F,KY,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0 rv:5.0; he-IL) AppleWebKit/531.34.1 (KHTML, like Gecko) Version/4.0 Safari/531.34.1",control
michaelmorales,M,VT,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9 rv:2.0; lzh-TW) AppleWebKit/531.16.5 (KHTML, like Gecko) Version/5.0.2 Safari/531.16.5",variation
qfriedman,M,NC,"Opera/9.29.(Windows 98; eo-US) Presto/2.9.178 Version/10.00",variation
dennisshawn,F,MD,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; hsb-DE) AppleWebKit/535.5.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.5.4",control
ramirezjonathan,F,NH,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nl-NL) AppleWebKit/532.49.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.49.4",control
melissamurphy,F,MD,"Mozilla/5.0 (Windows NT 4.0; en-PH; rv:1.9.1.20) Gecko/2010-05-08 07:18:14 Firefox/3.8",control
joneskevin,F,IL,"Mozilla/5.0 (Windows 95) AppleWebKit/5321 (KHTML, like Gecko) Chrome/57.0.819.0 Safari/5321",variation
rebecca86,F,VT,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1)",control
johnbrady,F,CA,"Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1)",variation
kimberly01,M,MO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; st-ZA) AppleWebKit/534.21.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.21.4",control
howardtodd,F,TN,"Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.0)",variation
peggy71,M,MD,"Opera/8.95.(Windows CE; st-ZA) Presto/2.9.180 Version/10.00",variation
brownsandra,M,KS,"Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.0)",control
christymeyers,M,UT,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.13.7 (KHTML, like Gecko) Version/5.1 Safari/531.13.7",control
darrellmorris,M,ME,"Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.1)",variation
kathrynalexander,M,NM,"Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2010-03-24 17:27:01 Firefox/3.8",variation
andrew69,F,DE,"Opera/9.92.(Windows 98; as-IN) Presto/2.9.173 Version/11.00",variation
james03,M,VT,"Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.1)",control
fosterjessica,F,MO,"Mozilla/5.0 (Windows 98) AppleWebKit/5321 (KHTML, like Gecko) Chrome/61.0.817.0 Safari/5321",variation
